semester;date;price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;grade;sqft_above;sqft_basement;yr_built;yr_renovated;zipcode;lat;long;sqft_living15;sqft_lot15
1;20141113T000000;400000;2;2.5;1340;1240;2;0;0;3;8;1150;190;2008;0;98052;476.858;-122.102;1280;1312
1;20141113T000000;1.6e+006;3;2.25;3370;23065;1;1;4;3;10;1920;1450;1980;0;98028;477.434;-122.263;3410;19688
1;20141113T000000;252500;3;2;1810;10684;2;0;0;3;8;1810;0;1987;0;98058;474.619;-122.153;2140;9657
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141113T000000;260000;2;1.5;980;1296;2;0;0;3;7;840;140;2001;0;98133;477.075;-122.336;1100;1228
1;20141113T000000;356000;3;1.5;1140;7500;1;0;0;3;7;1140;0;1976;0;98074;47.619;-122.064;1380;7500
1;20141113T000000;799000;3;1;1510;4178;2;0;0;3;8;1510;0;1902;1979;98103;476.849;-122.335;2140;4916
1;20141113T000000;526000;3;1.75;1530;6125;1;0;0;3;7;1120;410;1958;0;98116;475.687;-122.397;1360;6125
1;20141113T000000;572000;3;2.25;1860;4000;1.5;0;0;5;7;1020;840;1920;0;98118;475.539;-122.267;1180;4000
1;20141113T000000;465000;3;1.75;2760;9137;1;0;0;3;7;1380;1380;1960;0;98007;476.079;-122.132;1980;9137
1;20141113T000000;180000;3;1;940;11055;1.5;0;0;4;7;940;0;1959;0;98032;473.732;-122.295;1420;9100
1;20141113T000000;840000;2;2.5;1680;975;3;0;0;3;9;1680;0;2009;0;98119;476.321;-122.361;1680;977
1;20141113T000000;685000;3;2.25;1710;1193;2;0;0;3;9;1140;570;2014;0;98122;476.173;-122.31;1510;1193
1;20141113T000000;437718;3;2.5;1800;3265;2;0;0;3;8;1800;0;2014;0;98065;475.338;-121.841;1800;3663
;;;;;;;;;;;;;;;;;;;;
1;20141113T000000;359950;2;1.5;893;965;2;0;0;3;8;893;0;2007;0;98122;476.187;-122.301;1340;1436
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141113T000000;729999;2;2.25;1630;1686;2;0;0;3;10;1330;300;2014;0;98122;476.113;-122.314;1570;2580
1;20141113T000000;407500;3;3.5;1522;1465;2;0;0;3;8;1248;274;2006;0;98117;476.922;-122.375;1522;1341
1;20141113T000000;414500;2;1.5;1210;1278;2;0;0;3;8;1020;190;2007;0;98117;476.756;-122.375;1210;1118
1;20141114T000000;940000;3;1.5;2140;3600;2;0;0;3;9;1900;240;1925;0;98119;476.337;-122.365;2020;4800
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141114T000000;180000;3;1;1010;8581;1;0;0;4;6;1010;0;1920;0;98002;473.043;-122.216;1060;10354
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141114T000000;1,02E+09;3;3.5;2880;11340;1;0;0;3;8;1690;1190;1980;2013;98074;476.113;-122.058;2530;11340
1;20141114T000000;455000;3;1.75;1300;9600;1;0;0;4;7;1300;0;1969;0;98052;476.388;-122.103;2070;9775
1;20141114T000000;425000;2;1;1670;6212;1;0;0;4;7;1670;0;1947;0;98125;477.152;-122.282;1670;7272
1;20141114T000000;454000;3;2;1700;10000;2;0;0;3;8;1700;0;1992;0;98011;477.661;-122.205;1460;9621
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141114T000000;575000;3;2.5;1870;3485;2;0;0;3;8;1870;0;2001;0;98029;475.493;-122.004;1940;3485
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141114T000000;517500;3;2.5;1810;4332;2;0;0;3;8;1810;0;1992;0;98029;475.776;-121.996;1740;4332
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141114T000000;269950;3;2.25;1610;7187;2;0;0;3;7;1610;0;1988;0;98042;473.764;-122.117;1640;7194
;;;;;;;;;;;;;;;;;;;;
1;20141114T000000;236000;3;1.75;1560;10919;1;0;0;3;7;1560;0;1975;0;98023;472.917;-122.366;1730;10919
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141114T000000;310000;3;1.5;1140;3292;2;0;0;3;7;1140;0;1988;0;98029;475.701;-122.017;1150;3592
;;;;;;;;;;;;;;;;;;;;
1;20141114T000000;427800;3;1.75;1340;13241;1;0;2;3;7;1340;0;1985;0;98034;477.268;-122.213;2090;9704
1;20141114T000000;156000;2;1.75;590;6138;1;0;0;2;5;590;0;1947;0;98118;47.545;-122.278;1360;7112
1;20141114T000000;490000;3;1;1260;9638;2;0;0;4;7;1260;0;1920;0;98033;476.773;-122.178;1760;7822
1;20141114T000000;595000;3;2.5;2030;5100;2;0;0;3;7;2030;0;2008;0;98199;476.594;-122.397;1790;4380
1;20141114T000000;260000;3;2.5;1520;6298;2;0;0;3;7;1520;0;1986;0;98030;473.687;-122.182;1670;7207
1;20141114T000000;265500;3;1;1860;9225;1;0;0;3;7;1860;0;1957;0;98198;473.904;-122.3;1740;12204
1;20141114T000000;357950;2;1;810;3880;1;0;0;3;7;810;0;1952;0;98107;476.631;-122.365;900;4365
1;20141114T000000;284000;3;1;1080;8214;1;0;0;3;7;1080;0;1944;0;98133;477.401;-122.348;1850;13560
;;;;;;;;;;;;;;;;;;;;
1;20141114T000000;505000;3;1;1100;5400;1.5;0;0;3;7;1100;0;1908;0;98199;476.604;-122.396;1770;4400
1;20141114T000000;223000;3;1;940;7980;1;0;0;3;6;940;0;1961;0;98146;475.107;-122.345;1050;7980
1;20141114T000000;185000;3;1.5;1090;9605;1;0;0;4;6;1090;0;1969;0;98038;473.609;-122.028;1160;10487
1;20141114T000000;630000;3;3.25;3800;13995;2;0;3;3;9;3800;0;1983;0;98011;477.741;-122.203;2480;8434
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141114T000000;252500;3;2.5;1780;7192;1;0;0;4;7;1250;530;1974;0;98031;474.093;-122.173;1870;8500
1;20141114T000000;272000;3;2.5;1680;8512;2;0;0;3;7;1680;0;1991;0;98022;471.952;-121.986;1580;8512
1;20141114T000000;577500;3;2.5;2280;10879;2;0;0;3;9;2280;0;1984;0;98074;476.217;-122.034;2400;9536
1;20141114T000000;460000;2;1;880;3300;1;0;0;4;7;880;0;1909;0;98107;476.566;-122.36;1960;5500
1;20141114T000000;247000;1;1;460;4120;1;0;0;3;4;460;0;1937;0;98055;474.868;-122.199;990;4120
1;20141114T000000;244000;2;1;960;8450;1;0;0;5;6;960;0;1950;0;98155;47.755;-122.316;1090;8450
;;;;;;;;;;;;;;;;;;;;
1;20141114T000000;280000;3;2;1640;13249;1;0;0;3;7;1640;0;1995;0;98032;473.589;-122.281;1640;9240
;;;;;;;;;;;;;;;;;;;;
1;20141114T000000;551000;3;2.5;2010;17362;2;0;0;3;8;2010;0;1994;0;98033;476.904;-122.176;1920;7200
;;;;;;;;;;;;;;;;;;;;
1;20141114T000000;430000;3;2;2350;12480;1;0;0;3;7;1600;750;1981;0;98028;477.661;-122.262;2160;12000
1;20141114T000000;635500;3;2;1660;3600;1;0;0;3;7;1000;660;1939;2006;98103;476.789;-122.351;1700;4356
1;20141114T000000;199900;1;1;720;7140;1;0;0;3;6;720;0;1930;0;98146;475.119;-122.339;1140;7577
1;20141114T000000;338900;3;2.25;1936;9495;1;0;0;3;8;1936;0;2013;0;98030;473.714;-122.197;1410;12770
1;20141114T000000;299000;2;1.5;830;1276;2;0;0;3;7;830;0;2005;0;98122;476.175;-122.297;1540;1484
1;20141114T000000;335000;3;2.5;1090;1139;2;0;0;3;8;960;130;2009;0;98126;475.664;-122.369;1400;1348
;;;;;;;;;;;;;;;;;;;;
1;20141114T000000;565000;2;2.5;1950;2457;3;0;0;3;8;1950;0;2009;0;98144;475.925;-122.302;1650;1639
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141114T000000;727000;3;2.5;1580;991;3;0;0;3;9;1580;0;2009;0;98119;476.276;-122.359;1610;1297
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141117T000000;269950;3;1.5;1950;7560;1;0;2;4;7;1320;630;1975;0;98022;471.976;-121.999;1950;8941
1;20141117T000000;396000;3;1.5;1300;8280;1;0;0;5;7;1300;0;1956;0;98028;477.403;-122.256;1570;8692
;;;;;;;;;;;;;;;;;;;;
1;20141117T000000;220000;3;1;1000;6020;1;0;0;3;6;1000;0;1944;0;98166;474.793;-122.346;1300;8640
1;20141117T000000;265000;3;2.75;1120;881;3;0;0;3;8;1120;0;1999;0;98103;476.914;-122.343;1120;1087
1;20141117T000000;860000;3;1.75;2180;14135;1;0;2;5;8;1300;880;1947;0;98033;47.673;-122.187;3540;10318
;;;;;;;;;;;;;;;;;;;;
1;20141117T000000;185000;3;1;980;9135;1;0;0;3;7;980;0;1955;0;98001;473.496;-122.289;1780;9135
1;20141117T000000;409500;3;1;1340;4120;1;0;0;4;7;1040;300;1921;0;98103;476.916;-122.352;1270;4635
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141117T000000;239000;2;1;1210;9375;1;0;1;4;7;1210;0;1952;0;98198;473.865;-122.322;1680;8400
;;;;;;;;;;;;;;;;;;;;
1;20141117T000000;249950;3;1.5;1090;7698;1;0;0;5;7;1090;0;1966;0;98058;474.553;-122.174;1540;7624
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141117T000000;310000;3;1.75;1140;8263;1;0;0;5;7;1140;0;1950;0;98155;477.407;-122.327;1140;6770
;;;;;;;;;;;;;;;;;;;;
1;20141117T000000;274000;2;1;820;6200;1;0;0;4;6;820;0;1954;0;98166;474.163;-122.34;1410;14000
;;;;;;;;;;;;;;;;;;;;
1;20141117T000000;220000;3;1.5;1600;10548;1;0;0;4;7;1600;0;1962;0;98001;472.925;-122.284;2880;13609
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141117T000000;627000;3;2;2310;10525;2;0;0;5;7;2310;0;1965;0;98033;476.727;-122.174;1430;10523
1;20141117T000000;453000;3;1.75;1430;20193;1;0;0;3;7;1430;0;1955;0;98006;475.619;-122.183;2140;18364
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141117T000000;225000;3;2.5;1590;8449;2;0;0;3;7;1590;0;1989;0;98030;473.493;-122.177;1750;7172
1;20141117T000000;540000;3;1.75;1610;3478;1.5;0;0;4;7;1060;550;1929;0;98117;476.774;-122.372;1610;3478
1;20141117T000000;357000;3;1;1370;6450;1;0;0;3;7;1370;0;1948;0;98125;477.195;-122.288;1550;6898
1;20141117T000000;525000;3;1;2000;22500;1;0;0;3;7;1680;320;1939;0;98125;47.711;-122.308;2000;10000
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141117T000000;1,58E+09;3;3;2610;22672;1.5;1;4;4;8;2610;0;1952;0;98166;474.414;-122.354;2810;22672
;;;;;;;;;;;;;;;;;;;;
1;20141117T000000;427000;3;1;1200;5252;1;0;0;3;7;1200;0;1962;0;98007;476.075;-122.134;1800;7920
1;20141117T000000;313000;3;1.5;1550;7260;1.5;0;0;2;6;1550;0;1925;0;98166;474.693;-122.349;1190;7620
;;;;;;;;;;;;;;;;;;;;
1;20141117T000000;375000;3;1;1040;9800;1;0;0;4;7;1040;0;1955;0;98006;475.765;-122.155;1280;8880
1;20141117T000000;571000;3;2.5;2510;5186;2;0;0;3;7;2510;0;2001;0;98053;476.895;-122.041;2530;5186
1;20141117T000000;688500;3;1.75;1760;4125;1.5;0;3;4;7;1760;0;1927;0;98103;476.748;-122.352;1760;4000
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141117T000000;311000;3;2.75;1400;7880;1;0;0;3;7;1000;400;1981;0;98056;475.095;-122.193;1400;7279
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141117T000000;230000;3;1.5;1500;11616;1;0;0;3;7;1100;400;1980;0;98031;474.062;-122.174;1830;8288
1;20141117T000000;302500;3;2.25;3100;11985;1;0;0;4;7;1790;1310;1963;0;98198;473.825;-122.31;1770;7954
;;;;;;;;;;;;;;;;;;;;
1;20141117T000000;348000;2;1;670;7312;1;0;0;3;5;670;0;1942;0;98125;477.145;-122.285;860;8242
1;20141117T000000;805000;3;2.5;2690;17461;2;0;3;3;10;2690;0;1997;0;98074;47.654;-122.088;3610;16887
1;20141117T000000;489000;3;1.75;2090;7667;1;0;2;3;7;1200;890;1952;0;98115;477.007;-122.312;1480;7666
1;20141117T000000;234950;3;2;1510;9153;1;0;0;4;7;1510;0;1974;0;98001;473.412;-122.273;1780;9286
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141117T000000;397000;2;1;1000;7664;1;0;2;3;7;1000;0;1939;0;98115;477.001;-122.311;1570;6350
1;20141117T000000;230000;3;2.5;1340;3011;2;0;0;3;7;1340;0;1995;0;98038;473.839;-122.038;1060;3232
;;;;;;;;;;;;;;;;;;;;
1;20141117T000000;426000;2;1;1630;7680;1;0;0;3;7;830;800;1947;0;98125;477.092;-122.291;1250;7740
1;20141117T000000;254950;2;1;700;8100;1;0;0;3;6;700;0;1949;0;98155;477.492;-122.311;1230;8100
1;20141117T000000;264500;3;2.25;1370;7087;2;0;0;3;7;1370;0;1993;0;98038;473.504;-122.035;1400;6600
1;20141117T000000;237600;2;1;1370;11584;1;0;0;4;6;1370;0;1950;0;98198;474.224;-122.293;1330;8012
1;20141117T000000;368000;3;1.75;2120;11340;1;0;3;4;7;1060;1060;1966;0;98198;474.109;-122.329;1830;8650
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141117T000000;285000;1;1;1060;54846;1;1;4;3;5;1060;0;1935;0;98070;474.716;-122.445;2258;31762
1;20141117T000000;443000;3;1.75;1810;7950;1;0;0;4;7;1810;0;1968;0;98008;476.236;-122.117;1680;7725
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141117T000000;614000;3;2.5;2830;5831;2;0;0;3;9;2830;0;2010;0;98011;477.744;-122.224;2830;6064
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141117T000000;496000;3;2.5;2180;4533;2;0;0;3;7;2180;0;2010;0;98011;47.754;-122.215;2180;7347
1;20141117T000000;239000;2;1.5;680;772;2;0;0;3;7;680;0;2005;0;98103;47.695;-122.343;690;1059
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141117T000000;453000;2;1.5;1160;1269;2;0;0;3;7;970;190;2005;0;98103;476.608;-122.335;1700;3150
1;20141117T000000;417000;3;2.5;2000;4500;2;0;0;3;7;2000;0;2010;0;98059;474.937;-122.149;2230;4501
1;20141117T000000;403000;2;1.5;1240;1101;2;0;0;3;8;1080;160;2009;0;98144;475.758;-122.309;1530;1209
1;20141118T000000;157000;1;1;870;26326;1;0;0;3;6;870;0;1939;0;98198;474.152;-122.3;1250;10608
1;20141118T000000;320000;3;1.5;1240;1221;2;0;0;3;8;1050;190;2009;0;98133;477.073;-122.356;1180;887
;;;;;;;;;;;;;;;;;;;;
1;20141118T000000;320000;3;1;1340;5175;1;0;0;3;7;940;400;1987;0;98133;477.321;-122.34;1020;5500
1;20141118T000000;430000;3;1.75;1810;7300;1;0;0;4;7;1240;570;1976;0;98034;477.299;-122.192;1460;7560
1;20141118T000000;275000;3;1;1370;17859;1;0;0;4;7;1150;220;1930;0;98024;475.617;-121.859;1460;47044
1;20141118T000000;549000;3;1.75;2000;6130;1;0;0;4;8;1120;880;1951;0;98117;476.925;-122.388;2140;7150
;;;;;;;;;;;;;;;;;;;;
1;20141118T000000;293000;3;1;1020;7650;1;0;0;3;7;1020;0;1940;0;98133;477.198;-122.352;1440;7650
1;20141118T000000;360400;3;2.5;1630;11592;2;0;0;3;8;1630;0;1987;0;98011;477.574;-122.228;1700;8850
1;20141118T000000;480000;3;2.5;2360;9005;1;0;0;5;7;1340;1020;1929;0;98133;477.076;-122.337;1520;9005
1;20141118T000000;580000;3;3.25;1490;857;3;0;0;3;8;1220;270;2001;0;98102;476.357;-122.324;1550;1092
1;20141118T000000;719950;3;2.25;2190;2416;3;0;0;3;8;2190;0;2014;0;98117;476.758;-122.38;1510;3615
1;20141118T000000;307000;3;2;1790;7259;1;0;0;3;7;1390;400;1980;0;98058;474.643;-122.171;1790;7700
1;20141118T000000;416000;3;2.5;1800;5372;2;0;0;3;8;1800;0;1987;0;98034;477.188;-122.177;1650;6014
1;20141118T000000;3.6e+006;3;3.25;5020;12431;2;1;4;3;10;3420;1600;1941;2002;98144;475.925;-122.287;3680;12620
1;20141118T000000;450000;2;1;1180;6000;1;0;0;3;7;1180;0;1910;0;98119;476.531;-122.373;1600;6000
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141118T000000;810000;3;2;2390;8025;2;0;0;5;7;2390;0;1921;0;98105;476.707;-122.288;1920;5350
1;20141118T000000;462500;2;2;1540;7290;2;0;0;3;7;1540;0;1948;1983;98136;47.551;-122.395;1540;7072
1;20141118T000000;359950;3;2.5;1980;7800;2;0;0;3;8;1980;0;1999;0;98055;474.492;-122.199;1700;20580
1;20141118T000000;509500;2;2.5;1590;1485;2;0;0;3;8;1300;290;1994;0;98199;476.375;-122.387;1880;3675
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141118T000000;510000;3;2.5;2540;40106;2;0;0;3;10;2540;0;1991;0;98074;476.037;-122.043;3190;71797
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141118T000000;345000;3;1.5;1030;6969;1;0;0;4;6;1030;0;1921;0;98108;475.492;-122.3;1420;6000
1;20141118T000000;342450;3;1.5;1280;5525;1;0;0;3;7;1280;0;1962;0;98133;477.339;-122.336;1330;5286
1;20141118T000000;299950;3;2.5;1570;2577;2;0;0;3;7;1570;0;2005;0;98019;477.456;-121.984;1970;2952
1;20141118T000000;250000;3;3;2300;7701;1;0;0;3;7;2300;0;1960;0;98056;475.102;-122.18;1570;8116
;;;;;;;;;;;;;;;;;;;;
1;20141118T000000;905000;3;2.5;2930;9280;2;0;0;4;10;2930;0;1988;0;98007;476.335;-122.151;2730;10090
1;20141118T000000;865000;3;1.5;1530;10827;1;0;0;4;8;1530;0;1955;0;98039;476.354;-122.234;2050;10827
1;20141118T000000;250000;3;1;1100;7470;1;0;0;4;5;1100;0;1917;0;98065;475.242;-121.831;1280;7055
1;20141118T000000;279000;3;1;1520;8055;1.5;0;0;3;7;1520;0;1952;0;98125;477.222;-122.305;1560;8160
;;;;;;;;;;;;;;;;;;;;
1;20141118T000000;770000;3;2.25;1870;1900;3;0;0;3;8;1870;0;2008;0;98103;476.537;-122.34;1690;1694
;;;;;;;;;;;;;;;;;;;;
1;20141118T000000;456700;3;1.75;2820;8879;1;0;0;5;7;1540;1280;1920;1957;98146;475.094;-122.376;1640;7850
1;20141118T000000;135000;2;1;830;7609;1;0;0;3;6;830;0;1943;0;98146;475.057;-122.348;1170;7609
;;;;;;;;;;;;;;;;;;;;
1;20141118T000000;594000;3;1;1320;5000;1;0;0;4;7;1090;230;1920;0;98107;476.674;-122.365;1700;5000
;;;;;;;;;;;;;;;;;;;;
1;20141118T000000;250000;3;2;1470;12096;1;0;0;4;6;1470;0;1942;0;98030;473.734;-122.193;1470;10966
1;20141118T000000;365000;3;1.75;1290;7205;1.5;0;0;3;7;1290;0;1971;0;98034;477.329;-122.237;1340;7214
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141118T000000;751000;3;2.5;3380;9528;2;0;0;3;10;3380;0;1994;0;98059;475.275;-122.148;3630;14089
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141118T000000;540000;3;1.75;1680;4240;1.5;0;0;4;7;1680;0;1926;0;98144;475.745;-122.311;1460;4240
1;20141118T000000;158000;3;1.5;990;8925;1;0;0;4;7;990;0;1962;0;98003;473.294;-122.331;1360;8625
1;20141118T000000;315000;3;2;1660;11135;1;0;0;3;8;1660;0;1971;0;98045;474.897;-121.787;1660;11560
1;20141118T000000;225000;3;1.5;1390;12500;1;0;0;4;6;1390;0;1976;0;98014;476.496;-121.908;1390;9000
1;20141118T000000;210000;3;1.5;1400;9600;1;0;0;4;7;1400;0;1964;0;98003;472.878;-122.297;2210;15000
1;20141118T000000;277500;3;2.5;2620;4558;2;0;3;3;7;2620;0;2010;0;98022;471.944;-121.974;1670;4558
1;20141118T000000;352000;3;2.5;2090;3002;2;0;0;3;7;1670;420;2005;0;98019;47.745;-121.984;2090;3163
1;20141118T000000;268000;3;1.75;1600;7711;1;0;0;3;7;1600;0;1999;0;98002;47.284;-122.202;2100;7711
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141118T000000;505000;2;1;1250;5040;1;0;0;3;7;950;300;1920;0;98117;476.959;-122.365;1290;5040
1;20141118T000000;355000;2;1;1250;4558;1;0;0;3;7;1250;0;1948;0;98126;475.318;-122.379;1180;4494
;;;;;;;;;;;;;;;;;;;;
1;20141118T000000;219000;3;1;1080;10639;1.5;0;0;3;7;1080;0;1953;0;98002;473.171;-122.219;1470;10600
1;20141118T000000;531000;2;1.5;1260;6660;1.5;0;0;4;7;1260;0;1926;0;98115;476.792;-122.287;2140;4770
1;20141118T000000;300000;3;1;950;4760;1.5;0;0;3;6;950;0;1929;0;98106;475.236;-122.348;1080;4760
;;;;;;;;;;;;;;;;;;;;
1;20141118T000000;255000;2;1;620;4760;1;0;0;3;6;620;0;1941;0;98126;475.292;-122.376;620;4760
1;20141118T000000;459800;3;2;1690;16061;1;0;0;3;7;1690;0;1984;0;98074;476.359;-122.035;1280;12436
1;20141118T000000;475000;2;2.5;1620;14467;2;0;0;3;7;1620;0;1981;0;98074;476.306;-122.035;1470;13615
1;20141118T000000;589000;3;1.5;1390;5040;1;0;0;3;7;1090;300;1947;0;98105;476.611;-122.282;1910;4800
1;20141118T000000;1,39E+09;3;1.25;2400;6653;3;0;2;3;11;2400;0;1992;0;98122;476.019;-122.29;1910;6653
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141118T000000;266490;3;2.5;1810;4113;2;0;0;3;7;1810;0;2004;0;98042;473.715;-122.126;1880;4465
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141118T000000;299000;2;2.5;1400;1262;2;0;0;3;8;1160;240;2008;0;98106;475.342;-122.349;1060;1524
1;20141118T000000;399000;3;2.5;1430;1250;3;0;0;3;7;1430;0;2007;0;98103;476.904;-122.342;1360;1269
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141119T000000;391500;3;2;1450;9132;1;0;0;3;7;1450;0;1987;0;98034;477.288;-122.226;1580;9104
1;20141119T000000;233000;3;2;1400;9177;1;0;0;3;7;1400;0;1974;0;98001;473.415;-122.272;2020;8547
1;20141119T000000;515000;3;2.5;2430;4203;2;0;0;3;8;2430;0;2001;0;98065;475.346;-121.875;2500;4798
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141119T000000;999000;3;2.75;2830;505166;1;1;3;4;8;1830;1000;1962;0;98070;473.782;-122.514;2120;21988
1;20141119T000000;515000;3;1.75;1810;5733;1;0;0;4;7;1010;800;1926;0;98116;475.709;-122.388;1260;4680
1;20141119T000000;312000;3;2.5;2280;6386;2;0;0;3;8;2280;0;2008;0;98042;473.861;-122.096;2550;4835
1;20141119T000000;425000;3;1;1180;3750;1;0;0;3;6;1030;150;1940;0;98116;475.726;-122.382;1280;3750
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
1;20141119T000000;250000;3;2;1430;7280;1;0;0;3;7;990;440;1980;0;98030;473.742;-122.18;1430;7280
1;20141119T000000;611900;1;2.25;1220;2100;2;0;2;4;8;1220;0;1946;1979;98033;476.703;-122.204;3150;6000
;;;;;;;;;;;;;;;;;;;;
1;20141119T000000;375000;3;2.5;1930;6180;1;0;0;3;7;1330;600;1961;0;98155;477.481;-122.327;1940;6180
1;20141119T000000;517500;3;1;1190;7000;1;0;0;3;7;1190;0;1943;0;98199;476.453;-122.403;1350;7000
1;20141119T000000;530000;3;2.5;2030;10958;2;0;0;3;8;2030;0;1983;0;98052;477.251;-122.11;1960;10282
1;20141119T000000;340000;3;2.25;2580;7434;1;0;0;3;7;1630;950;1963;0;98133;477.446;-122.332;1920;7737
1;20141119T000000;550000;3;1.75;1880;45738;1;0;0;4;8;1410;470;1980;0;98072;477.662;-122.114;2340;38556
1;20141119T000000;378000;2;2.5;1700;2513;2;0;0;3;8;1700;0;2009;0;98065;475.163;-121.878;1760;2891
1;20141119T000000;193000;2;1;680;8640;1;0;0;4;5;680;0;1951;0;98188;474.559;-122.289;1320;13140
1;20141119T000000;299000;3;2.5;1850;4600;2;0;0;3;7;1850;0;2005;0;98058;474.661;-122.145;2160;4751
1;20141119T000000;690000;3;2;1770;1800;3;0;0;3;8;1770;0;1999;0;98122;476.102;-122.314;1890;3200
1;20141119T000000;900000;2;1;1240;5500;1;0;0;3;7;1240;0;1954;0;98102;476.461;-122.317;2080;4400
1;20141119T000000;382000;2;1.5;1070;877;3;0;0;3;8;1070;0;2005;0;98107;476.699;-122.393;1320;1193
1;20141119T000000;960000;3;2.5;2010;6857;1;0;0;4;9;1450;560;1955;0;98102;476.402;-122.314;2380;6370
1;20141119T000000;170000;2;1;810;9882;1;0;0;3;6;810;0;1944;0;98178;474.925;-122.239;950;7200
;;;;;;;;;;;;;;;;;;;;
1;20141119T000000;203000;3;1.5;1370;7500;1;0;0;3;7;1080;290;1958;0;98198;474.167;-122.322;1400;7500
1;20141119T000000;506400;3;2.5;2100;9040;1;0;0;3;8;1700;400;1989;0;98056;475.329;-122.173;2430;8809
1;20141119T000000;1.05e+006;3;3;3490;4500;2.5;0;0;3;9;3170;320;1924;0;98102;476.394;-122.321;2840;4050
;;;;;;;;;;;;;;;;;;;;
1;20141119T000000;412133;2;1;920;4400;1;0;0;3;7;920;0;1948;0;98103;476.903;-122.332;1560;4600
;;;;;;;;;;;;;;;;;;;;
1;20141119T000000;460000;2;1.5;1820;7800;1;0;0;4;7;1240;580;1956;0;98133;477.513;-122.357;1400;7800
1;20141119T000000;415000;3;1;1630;8146;1;0;0;3;7;1630;0;1952;0;98125;477.293;-122.29;1480;8146
